EMPLOYEEID;DIVISIONID;DEPARTMENTID;JOBID;JOBCLASSIFICATIONID;MANAGERID;EXITREASON;DATE;EXITDATE;FTE;STANDARDWEEKLYHOURS;WORKINGDAYSPERWEEK;SALARY
E133961;DIV02;DEP023;461;JC_Associate;M252825;Volutary termination - Worklife balance;20140312;20210220;1;40;5; 32.587,00 
E136107;DIV03;DEP023;453;JC_Expert;M237930;Volutary termination - Worklife balance;20140312;20210315;1;40;5; 128.989,00 
E136234;DIV03;DEP023;462;JC_Specialist;M237930;Volutary termination - Worklife balance;20140312;20200724;1;40;5; 263.217,00 
E136636;DIV03;DEP023;371;JC_Associate;M237930;Volutary termination - Worklife balance;20140312;20210711;1;40;5; 123.418,00 
E138482;DIV03;DEP023;452;JC_Senior specialist;M266882;Volutary termination - Worklife balance;20140312;20191223;1;40;5; 11.409,00 
E139048;DIV03;DEP023;452;JC_Senior specialist;M266882;Volutary termination - Worklife balance;20140312;20210103;1;40;5; 49.230,00 
E140982;DIV09;DEP023;444;JC_Expert;M300121;Volutary termination - Worklife balance;20140312;20201224;1;40;5; 61.372,00 
E141599;DIV03;DEP023;444;JC_Expert;M237930;Volutary termination - Worklife balance;20190819;20210210;1;40;5; 107.566,00 
E142250;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140312;20210218;1;40;5; 28.668,00 
E143815;DIV03;DEP023;444;JC_Expert;M237930;Volutary termination - Worklife balance;20140312;20210523;1;40;5; 8.279,00 
E143510;DIV03;DEP023;443;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140312;20210331;1;40;5; 34.456,00 
E144560;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20190613;20210609;1;40;5; 59.545,00 
E144830;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140312;20210218;1;40;5; 102.361,00 
E143865;DIV03;DEP023;293;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140312;20210712;1;40;5; 14.165,00 
E146346;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140312;20210218;1;40;5; 229.212,00 
E147534;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140312;20191222;1;40;5; 310.036,00 
E149326;DIV02;DEP023;252;JC_Specialist;M252825;Voluntary Termination - Early Retirement;20140312;20200202;1;40;5; 245.053,00 
E150686;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140312;20201223;1;40;5; 68.341,00 
E150707;DIV09;DEP023;442;JC_Specialist;M300121;Volutary termination - Worklife balance;20140312;20200609;1;40;5; 59.601,00 
E150958;DIV02;DEP023;443;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140312;20210329;1;40;5; 82.904,00 
E151154;DIV02;DEP023;233;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140312;20210113;1;40;5; 73.045,00 
E153751;DIV02;DEP023;392;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140312;20200525;1;40;5; 228.931,00 
E154447;DIV03;DEP023;401;JC_Associate;M237930;Volutary termination - Worklife balance;20140312;20210421;1;40;5; 271.057,00 
E157008;DIV02;DEP023;453;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20210225;1;40;5; 215.428,00 
E157405;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140312;20200717;1;40;5; 378.331,00 
E158174;DIV03;DEP023;443;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20190613;20201224;1;40;5; 242.667,00 
E159370;DIV02;DEP023;453;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20200623;1;40;5; 201.198,00 
E159561;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140312;20210707;1;40;5; 108.227,00 
E160371;DIV02;DEP023;453;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20200113;1;40;5; 61.658,00 
E161406;DIV02;DEP023;233;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140312;20200505;1;40;5; 62.317,00 
E161478;DIV03;DEP023;454;JC_Manager;M237930;Volutary termination - Worklife balance;20190702;20210421;1;40;5; 110.017,00 
E163079;DIV02;DEP023;282;JC_Specialist;M252825;Volutary termination - Worklife balance;20140312;20210401;1;40;5; 238.695,00 
E164312;DIV03;DEP023;321;JC_Specialist;M237930;Volutary termination - Worklife balance;20140312;20200716;1;40;5; 80.093,00 
E167866;DIV03;DEP023;462;JC_Specialist;M237930;Volutary termination - Worklife balance;20140312;20200723;1;40;5; 243.768,00 
E169287;DIV05;DEP023;452;JC_Senior specialist;M044139;Volutary termination - Worklife balance;20140312;20210105;1;40;5; 30.373,00 
E169911;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20140312;20200614;1;40;5; 50.628,00 
E170772;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140412;20210204;1;40;5; 67.079,00 
E171741;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Early Retirement;20140312;20200305;1;40;5; 86.042,00 
E173409;DIV02;DEP023;444;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20200208;1;40;5; 224.521,00 
E175290;DIV02;DEP023;412;JC_Specialist;M252825;Volutary termination - Worklife balance;20140312;20201023;1;40;5; 51.904,00 
E178925;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140312;20210331;1;40;5; 78.765,00 
E180488;DIV03;DEP023;445;JC_Manager;M237930;Voluntary Termination - Early Retirement;20140312;20210609;1;40;5; 47.385,00 
E185467;DIV02;DEP023;262;JC_Specialist;M252825;Volutary termination - Worklife balance;20140312;20200427;1;40;5; 236.885,00 
E185611;DIV02;DEP023;252;JC_Specialist;M252825;Volutary termination - Worklife balance;20140312;20201223;1;40;5; 339.180,00 
E186604;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140312;20210606;1;40;5; 61.105,00 
E188395;DIV02;DEP023;393;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20200705;1;40;5; 95.124,00 
E189254;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140512;20200716;1;40;5; 84.863,00 
E190611;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140512;20210702;1;40;5; 124.668,00 
E192520;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140512;20210125;1;40;5; 114.326,00 
E192838;DIV02;DEP023;281;JC_Associate;M252825;Volutary termination - Worklife balance;20140512;20191030;1;40;5; 31.053,00 
E193021;DIV00;DEP023;444;JC_Expert;M217443;Volutary termination - Worklife balance;20140512;20200322;1;40;5; 848.366,00 
E198305;DIV09;DEP023;453;JC_Expert;M300121;Volutary termination - Worklife balance;20140512;20210204;1;40;5; 46.852,00 
E198532;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Early Retirement;20140512;20200104;1;40;5; 42.700,00 
E198575;DIV03;DEP023;291;JC_Associate;M237930;Volutary termination - Worklife balance;20140512;20210407;1;40;5; 84.703,00 
E198593;DIV09;DEP023;444;JC_Expert;M300121;Volutary termination - Worklife balance;20140512;20201024;1;40;5; 67.577,00 
E200915;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140512;20201221;1;40;5; 72.272,00 
E189864;DIV03;DEP023;445;JC_Manager;M237930;Voluntary Termination - Early Retirement;20140512;20200421;1;40;5; 91.896,00 
E201940;DIV03;DEP023;412;JC_Specialist;M237930;Volutary termination - Worklife balance;20140512;20210317;1;40;5; 254.551,00 
E202693;DIV03;DEP023;392;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20190706;20210421;1;40;5; 216.030,00 
E204708;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140512;20200717;1;40;5; 59.728,00 
E204939;DIV07;DEP023;452;JC_Senior specialist;M154464;Volutary termination - Worklife balance;20140512;20210113;1;40;5; 99.628,00 
E205422;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20140512;20191225;1;40;5; 57.692,00 
E206993;DIV03;DEP023;453;JC_Expert;M237930;Volutary termination - Worklife balance;20140512;20210506;1;40;5; 367.780,00 
E211797;DIV02;DEP023;444;JC_Expert;M252825;Volutary termination - Worklife balance;20140512;20210107;1;40;5; 61.206,00 
E213384;DIV02;DEP023;351;JC_Associate;M252825;Volutary termination - Worklife balance;20140512;20210113;1;40;5; 61.750,00 
E214722;DIV03;DEP023;453;JC_Expert;M237930;Volutary termination - Worklife balance;20140512;20210601;1;40;5; 93.248,00 
E217437;DIV03;DEP023;301;JC_Associate;M237930;Volutary termination - Worklife balance;20140512;20210120;1;40;5; 89.845,00 
E218031;DIV02;DEP023;453;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20210207;1;40;5; 55.586,00 
E219487;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140312;20210602;1;40;5; 52.024,00 
E210226;DIV03;DEP023;445;JC_Manager;M237930;Involuntary Elimination of Position;20140312;20210421;1;40;5; 89.847,00 
E224149;DIV00;DEP023;452;JC_Senior specialist;M217443;Volutary termination - Worklife balance;20140312;20200602;1;40;5; 456.748,00 
E224230;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20140312;20201124;1;40;5; 68.240,00 
E226568;DIV09;DEP023;454;JC_Manager;M300121;Volutary termination - Worklife balance;20140312;20191226;1;40;5; 34.535,00 
E227230;DIV03;DEP023;232;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140312;20210219;1;40;5; 71.151,00 
E227956;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140312;20191209;1;40;5; 358.729,00 
E227968;DIV02;DEP023;351;JC_Associate;M252825;Volutary termination - Worklife balance;20140312;20200208;1;40;5; 392.689,00 
E228380;DIV03;DEP023;444;JC_Expert;M237930;Volutary termination - Worklife balance;20190805;20210504;1;40;5; 267.139,00 
E228562;DIV03;DEP023;282;JC_Specialist;M237930;Volutary termination - Worklife balance;20140312;20200414;1;40;5; 46.581,00 
E229713;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140612;20210510;1;40;5; 214.697,00 
E230193;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140612;20210605;1;40;5; 415.680,00 
E233470;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140612;20210105;1;40;5; 368.375,00 
E233710;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140612;20210322;1;40;5; 107.991,00 
E234449;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140612;20210203;1;40;5; 351.310,00 
E234524;DIV02;DEP023;443;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140612;20200215;1;40;5; 383.876,00 
E235176;DIV03;DEP023;442;JC_Specialist;M237930;Volutary termination - Worklife balance;20140612;20210318;1;40;5; 219.774,00 
E235522;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140612;20210428;1;40;5; 231.145,00 
E235879;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20140612;20200602;1;40;5; 64.020,00 
E235940;DIV02;DEP023;446;JC_Director;M252825;Volutary termination - Worklife balance;20140612;20191223;1;40;5; 360.860,00 
E236035;DIV03;DEP023;446;JC_Director;M237930;Volutary termination - Worklife balance;20140612;20210604;1;40;5; 238.660,00 
E237526;DIV02;DEP023;253;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140612;20201227;1;40;5; 333.241,00 
E237608;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140612;20201215;1;40;5; 194.429,00 
E237887;DIV09;DEP023;301;JC_Associate;M300121;Volutary termination - Worklife balance;20140612;20200120;1;40;5; 85.238,00 
E239039;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140612;20200929;1;40;5; 89.794,00 
E240919;DIV03;DEP023;442;JC_Specialist;M237930;Volutary termination - Worklife balance;20141228;20210120;1;40;5; 180.033,00 
E241171;DIV03;DEP023;281;JC_Associate;M237930;Volutary termination - Worklife balance;20141228;20210628;1;40;5; 235.691,00 
E242320;DIV03;DEP023;442;JC_Specialist;M237930;Volutary termination - Worklife balance;20141228;20210711;1;40;5; 234.085,00 
E245107;DIV03;DEP023;301;JC_Associate;M237930;Volutary termination - Worklife balance;20141228;20200701;1;40;5; 24.062,00 
E245676;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20141228;20210509;1;40;5; 249.472,00 
E246514;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20141228;20210428;1;40;5; 35.799,00 
E246906;DIV03;DEP023;282;JC_Specialist;M237930;Volutary termination - Worklife balance;20141228;20200501;1;40;5; 258.205,00 
E247955;DIV03;DEP023;221;JC_Associate;M237930;Volutary termination - Worklife balance;20141228;20210217;1;40;5; 237.925,00 
E248562;DIV03;DEP023;261;JC_Associate;M237930;Volutary termination - Worklife balance;20141228;20210401;1;40;5; 92.991,00 
E249035;DIV03;DEP023;453;JC_Expert;M237930;Volutary termination - Worklife balance;20141228;20210615;1;40;5; 88.885,00 
E250629;DIV02;DEP023;402;JC_Specialist;M252825;Volutary termination - Worklife balance;20141228;20210424;1;40;5; 93.330,00 
E251594;DIV02;DEP023;443;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20141228;20201115;1;40;5; 267.062,00 
E252779;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20141228;20210425;1;40;5; 98.422,00 
E253462;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20141228;20210622;1;40;5; 275.517,00 
E254276;DIV05;DEP023;445;JC_Manager;M044139;Volutary termination - Worklife balance;20141228;20210425;1;40;5; 65.353,00 
E255514;DIV02;DEP023;412;JC_Specialist;M252825;Involuntary Elimination of Position;20141228;20210114;1;40;5; 266.031,00 
E256790;DIV02;DEP023;461;JC_Associate;M252825;Volutary termination - Worklife balance;20141228;20210710;1;40;5; 103.540,00 
E257278;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20141228;20210713;1;40;5; 275.573,00 
E259242;DIV09;DEP023;444;JC_Expert;M300121;Volutary termination - Worklife balance;20141228;20191014;1;40;5; 74.126,00 
E260827;DIV02;DEP023;442;JC_Specialist;M252825;Volutary termination - Worklife balance;20141228;20200112;1;40;5; 272.017,00 
E263214;DIV03;DEP023;461;JC_Associate;M237930;Volutary termination - Worklife balance;20141228;20210309;1;40;5; 91.850,00 
E263309;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20141228;20191116;1;40;5; 445.601,00 
E263786;DIV02;DEP023;444;JC_Expert;M252825;Volutary termination - Worklife balance;20141228;20210525;1;40;5; 402.392,00 
E264861;DIV03;DEP023;462;JC_Specialist;M237930;Involuntary Elimination of Position;20141228;20210613;1;40;5; 125.499,00 
E263060;DIV03;DEP023;453;JC_Expert;M237930;Volutary termination - Worklife balance;20150210;20210120;1;40;5; 82.820,00 
E266863;DIV03;DEP023;411;JC_Associate;M237930;Voluntary Termination - Compensation;20150210;20200717;1;40;5; 102.582,00 
E267173;DIV02;DEP023;444;JC_Expert;M252825;Volutary termination - Worklife balance;20151227;20210119;1;40;5; 87.616,00 
E268289;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20151227;20201210;1;40;5; 50.951,00 
E269256;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20151227;20210709;1;40;5; 392.100,00 
E269680;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20151227;20210206;1;40;5; 398.791,00 
E269686;DIV09;DEP023;454;JC_Manager;M300121;Volutary termination - Worklife balance;20151227;20200216;1;40;5; 98.427,00 
E270365;DIV03;DEP023;253;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20151227;20210218;1;40;5; 77.460,00 
E274735;DIV01;DEP023;444;JC_Expert;M144808;Volutary termination - Worklife balance;20151227;20210413;1;40;5; 125.097,00 
E267994;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20190729;20210517;1;40;5; 101.419,00 
E275953;DIV09;DEP023;453;JC_Expert;M300121;Volutary termination - Worklife balance;20151227;20200203;1;40;5; 53.534,00 
E276110;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20151227;20200331;1;40;5; 46.136,00 
E277055;DIV03;DEP023;213;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20160127;20210704;1;40;5; 125.659,00 
E278377;DIV03;DEP023;455;JC_Director;M237930;Volutary termination - Worklife balance;20160127;20210605;1;40;5; 126.848,00 
E280626;DIV03;DEP023;361;JC_Associate;M237930;Volutary termination - Worklife balance;20160127;20201222;1;40;5; 259.292,00 
E281773;DIV03;DEP023;443;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20160127;20210331;1;40;5; 198.548,00 
E282394;DIV03;DEP023;421;JC_Associate;M237930;Volutary termination - Worklife balance;20190729;20210217;1;40;5; 54.469,00 
E283347;DIV03;DEP023;450;JC_Associate;M237930;Volutary termination - Worklife balance;20160527;20210427;1;40;5; 132.451,00 
E285010;DIV03;DEP023;442;JC_Specialist;M237930;Volutary termination - Worklife balance;20160527;20210509;1;40;5; 58.223,00 
E285019;DIV09;DEP023;462;JC_Specialist;M300121;Volutary termination - Worklife balance;20160527;20201102;1;40;5; 85.282,00 
E286052;DIV02;DEP023;252;JC_Specialist;M252825;Volutary termination - Worklife balance;20160527;20200323;1;40;5; 95.709,00 
E288088;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20160527;20200909;1;40;5; 116.566,00 
E289080;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20160127;20200625;1;40;5; 82.929,00 
E289304;DIV02;DEP023;433;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20160327;20210420;1;40;5; 96.230,00 
E274956;DIV03;DEP023;402;JC_Specialist;M237930;Volutary termination - Worklife balance;20160327;20200902;1;40;5; 41.213,00 
E291730;DIV05;DEP023;422;JC_Specialist;M044139;Volutary termination - Worklife balance;20160327;20191030;1;40;5; 68.475,00 
E292366;DIV02;DEP023;401;JC_Associate;M252825;Volutary termination - Worklife balance;20160327;20200710;1;40;5; 306.144,00 
E292860;DIV03;DEP023;450;JC_Associate;M237930;Volutary termination - Worklife balance;20160327;20210615;1;40;5; 153.244,00 
E293489;DIV03;DEP023;251;JC_Associate;M237930;Volutary termination - Worklife balance;20160127;20210616;1;40;5; 148.665,00 
E293618;DIV02;DEP023;262;JC_Specialist;M252825;Volutary termination - Worklife balance;20190626;20210121;1;40;5; 94.006,00 
E295915;DIV03;DEP023;443;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20170426;20210502;1;40;5; 84.347,00 
E296088;DIV09;DEP023;402;JC_Specialist;M300121;Volutary termination - Worklife balance;20170426;20200331;1;40;5; 85.204,00 
E289513;DIV03;DEP023;454;JC_Manager;M237930;Volutary termination - Worklife balance;20170107;20201118;1;40;5; 92.885,00 
E299670;DIV05;DEP023;432;JC_Specialist;M044139;Voluntary Termination - Compensation;20141006;20141205;1;40;5; 31.112,00 
E299671;DIV02;DEP023;411;JC_Associate;M252825;Voluntary Termination - Personal Reason;20141007;20141206;1;40;5; 109.737,00 
E299672;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Compensation;20141008;20141207;1;40;5; 86.534,00 
E299673;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Compensation;20141009;20141208;1;40;5; 113.096,00 
E299674;DIV03;DEP023;444;JC_Expert;M266882;Voluntary Termination - Compensation;20141010;20141209;1;40;5; 26.541,00 
E299675;DIV04;DEP023;361;JC_Associate;M096889;Voluntary Termination - Personal Reason;20141011;20141210;1;40;5; 53.790,00 
E299676;DIV09;DEP023;443;JC_Senior specialist;M300121;Voluntary Termination - Compensation;20141012;20141211;1;40;5; 69.848,00 
E299677;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Personal Reason;20141013;20141212;1;40;5; 80.736,00 
E299678;DIV02;DEP023;442;JC_Specialist;M252825;Voluntary Termination - Compensation;20141014;20141213;1;40;5; 95.079,00 
